70	5608	15116	-7104	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	45	77	42	416
71	3464	13332	-5636	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	284	441	99	373
72	3496	14208	-5204	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	284	441	98	337
73	3488	15388	-5436	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	284	442	100	255
74	3300	16208	-5740	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	280	442	100	183
75	2488	13308	-2376	21	0	21	0	0	0	0	0	0	16384	0	0	0	0	0	95	142	268	388	91	128
76	2540	13884	-288	21	0	21	0	0	0	0	0	0	16384	0	0	0	0	0	95	142	268	385	89	91
77	1988	14212	392	21	0	21	0	0	0	0	0	0	16384	0	0	0	0	0	95	142	266	384	88	68
78	1524	15196	-52	21	0	21	0	0	0	0	0	0	16384	0	0	0	0	0	95	142	245	369	66	54
79	1540	15756	-1032	21	0	21	0	0	0	0	0	0	16384	0	0	0	0	0	95	142	6	5	8	46
80	1348	15292	-848	21	0	21	0	0	0	0	0	0	16384	8	0	0	0	0	95	142	5	5	7	38
81	1172	14988	-488	21	0	21	0	0	0	0	0	0	16384	0	0	0	0	0	95	142	3	3	4	31
82	1780	15012	-748	21	0	21	0	0	0	0	0	0	16384	0	0	0	0	0	95	142	4	2	3	26
83	2416	15732	-1564	21	0	21	0	0	0	0	0	0	16384	0	0	0	0	0	95	142	4	3	3	22
84	2024	15272	-1432	21	0	21	0	0	0	0	0	0	16384	0	0	0	0	0	95	142	3	2	3	22
85	2168	15428	-1532	21	0	21	0	0	0	0	0	0	16384	0	0	0	0	0	95	142	3	2	3	23
86	1740	15236	-1868	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	2	2	3	24
87	2168	15484	-2056	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	2	2	3	24
88	1972	15268	-2136	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	2	1	3	25
89	1980	15240	-2172	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	2	1	3	24
90	2320	15460	-2164	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	1	1	2	23
91	2340	15088	-2172	21	0	21	0	0	0	0	0	0	8192	0	0	3	0	0	95	142	1	1	2	22
92	2372	15396	-1992	21	0	21	0	0	0	0	0	0	8192	0	0	12	0	0	95	142	1	1	3	22
93	2224	15404	-2048	21	0	21	0	0	0	0	0	0	8192	0	0	44	0	0	95	142	1	1	3	22
94	2236	15420	-2360	21	0	21	0	0	0	0	0	0	0	0	0	69	0	0	95	142	1	1	3	21
95	2212	15444	-2200	21	0	21	0	0	0	0	0	0	8192	0	0	79	0	0	95	142	1	1	3	21
96	2320	15384	-2400	21	0	21	0	0	0	0	0	0	4	0	0	74	0	0	125	142	1	1	3	22
97	2020	15052	-2340	21	0	21	0	0	0	0	0	0	0	0	0	58	0	0	95	142	1	1	3	26
98	2328	15368	-2340	21	0	21	0	0	0	0	0	0	0	0	0	45	0	0	95	142	2	1	3	28
99	2424	15404	-2388	21	0	21	0	0	0	0	0	0	0	0	0	25	0	0	95	142	3	1	3	34
100	2404	15380	-2412	21	0	21	0	0	0	0	0	0	0	0	0	13	0	0	95	142	3	1	3	34
101	2388	15372	-2392	21	0	21	0	0	0	0	0	0	0	0	0	6	0	0	95	142	3	1	2	32
102	2184	15364	-2416	21	0	21	0	0	0	0	0	0	0	0	0	3	0	0	95	142	3	1	2	28
